created_at	full_text	screen_name	edited_text
Thu May 23 05:29:00 +0000 2019	El sector de la construcción de China usa clandestinamente el CFC-11 de forma masiva, lo que podría ralentizar la recuperación del manto protector de la Tierra https://t.co/XQ8rQ8v3VN	materia_ciencia	sector construcción China usa clandestinamente CFC-11 forma masiva podría ralentizar recuperación manto protector Tierra
Wed May 22 19:21:00 +0000 2019	"""Estar a su lado era un estímulo constante. Punset era único. Muy imitable, pero irrepetible"" https://t.co/cisz6GlbYi"	materia_ciencia	lado estímulo constante Punset único imitable irrepetible ''
Wed May 22 19:00:00 +0000 2019	"""Punset nos brindó ciencia más elevada de lo habitual en televisión a toda una generación de jóvenes con formación científica"" https://t.co/JLhZT6lM1I"	materia_ciencia	Punset brindó ciencia elevada habitual televisión toda generación jóvenes formación científica ''
Wed May 22 18:56:00 +0000 2019	"""Parecía el vecino despistado de la calle Españoleto, en Chamberí, con su pelo alborotado como un emblema de su relación con el viento y las ideas"" https://t.co/aZgoy7u20V"	materia_ciencia	Parecía vecino despistado calle Españoleto Chamberí pelo alborotado emblema relación viento ideas ''
Wed May 22 18:40:00 +0000 2019	Martin Gardner murió hace hoy once años. Recordamos su gran logro: acercar las matemáticas al gran público, mediante retos como este, que divertían a la vez que desquiciaban. ¿Puedes pasar por los 9 puntos con 4 líneas rectas seguidas? https://t.co/tkA6ZQFmHL https://t.co/CubiZ5H8Gy	materia_ciencia	Martin Gardner murió hace hoy años Recordamos gran logro acercar matemáticas gran público mediante retos divertían vez desquiciaban ¿Puedes pasar 9 puntos 4 líneas rectas seguidas
Wed May 22 18:21:00 +0000 2019	Ese chaval melenudo y barbudo de la foto, Mauro Ferrari, va a manejar un presupuesto mayor que el de muchos países: 16.600 millones de euros para el periodo 2021-2027. Esta es la triste historia de aquella foto de 1987 https://t.co/UXXpTmN5y3	materia_ciencia	chaval melenudo barbudo foto Mauro Ferrari va manejar presupuesto mayor países 16.600 millones euros periodo 2021-2027 triste historia aquella foto 1987
Wed May 22 17:45:00 +0000 2019	Arthur Conan Doyle creó el primer detective científico, Sherlock Holmes, un ejemplo de lo racional que popularizó el uso de técnicas forenses para resolver crímenes. Pero el escritor (nacido hace hoy 160 años) también creía en los fantasmas. https://t.co/FzRCQ7S8mE https://t.co/ioX3DqWJSl	materia_ciencia	Arthur Conan Doyle creó primer detective científico Sherlock Holmes ejemplo racional popularizó uso técnicas forenses resolver crímenes escritor nacido hace hoy 160 años creía fantasmas
Wed May 22 17:08:13 +0000 2019	Un grupo internacional de científicos localiza el origen de miles de toneladas del compuesto químico que escapa a la atmósfera cada año https://t.co/XQ8rQ8dt4f	materia_ciencia	grupo internacional científicos localiza origen miles toneladas compuesto químico escapa atmósfera cada año
Wed May 22 16:21:37 +0000 2019	RT @manuelansede: Ese chaval melenudo de la foto, Mauro Ferrari, va a manejar un presupuesto mayor que el de muchos países: 16.600 millones…	materia_ciencia	manuelansede chaval melenudo foto Mauro Ferrari va manejar presupuesto mayor países 16.600 millones…
Wed May 22 14:51:57 +0000 2019	RT @cazadorcerebros: Ver #Redes me hace sentir inteligente”. Ojalá alguien dijese algo parecido de nosotros algún día. #EduardPunset #Cazad…	materia_ciencia	cazadorcerebros Ver Redes hace sentir inteligente ” Ojalá alguien dijese parecido algún día EduardPunset Cazad…
Wed May 22 14:38:33 +0000 2019	"""Carisma en estado puro"". @Perestupinya recuerda a su mentor y maestro, Eduard Punset, ""muy imitable, pero irrepetible""
https://t.co/cisz6G3B6K"	materia_ciencia	Carisma puro '' Perestupinya recuerda mentor maestro Eduard Punset imitable irrepetible ''
Wed May 22 12:20:53 +0000 2019	El sabio del cielo y de la esquina. @cosmejuan escribe sobre Eduard Punset https://t.co/aZgoy7cr9n	materia_ciencia	sabio cielo esquina cosmejuan escribe Eduard Punset
Wed May 22 10:12:50 +0000 2019	“Necesitamos un nuevo Punset”. El mundo de la divulgación científica despide al director de 'Redes'. Con @A_Valenzuela, @mimesacojea y @calvoroy https://t.co/JLhZT6Dnqi	materia_ciencia	“ Necesitamos nuevo Punset ” mundo divulgación científica despide director 'Redes A_Valenzuela mimesacojea calvoroy
Wed May 22 09:01:07 +0000 2019	El matemático que dejó de estudiar galaxias para intentar curar el cáncer https://t.co/UXXpTmN5y3	materia_ciencia	matemático dejó estudiar galaxias intentar curar cáncer
Wed May 22 07:47:55 +0000 2019	Muere Eduard Punset a los 82 años. Adiós al divulgador científico más popular de la televisión española https://t.co/V9v34UgdXH	materia_ciencia	Muere Eduard Punset 82 años Adiós divulgador científico popular televisión española
Tue May 21 19:24:00 +0000 2019	Parece una secuencia de una película postapocalíptica, pero en realidad es el fondo del Mediterráneo. https://t.co/KZpPZuWUBz	materia_ciencia	Parece secuencia película postapocalíptica realidad fondo Mediterráneo
Tue May 21 19:07:00 +0000 2019	Un día como hoy en 1916, Gran Bretaña adelantaba sus relojes como medida para reducir el consumo de energía en plena 1ª Guerra Mundial. Pero la loca historia del cambio de hora empezó mucho antes, con una broma de Benjamin Franklin. https://t.co/iPENINwZvy https://t.co/hA7TPCoD4T	materia_ciencia	día hoy 1916 Gran Bretaña adelantaba relojes medida reducir consumo energía plena 1ª Guerra Mundial loca historia cambio hora empezó broma Benjamin Franklin
Tue May 21 18:37:00 +0000 2019	Los bonobos que tienen a su madre en el grupo disfrutan de 3,14 veces más probabilidades de tener descendencia https://t.co/8Ws5n0HPyt	materia_ciencia	bonobos madre grupo disfrutan 3,14 veces probabilidades tener descendencia
Tue May 21 17:01:00 +0000 2019	Nacida hace hoy 220 años, Mary Anning se jugaba la vida en los acantilados ingleses recogiendo fósiles. Descubrió los primeros plesiosaurios y se convirtió en una importante fosilista, que inspiró los primeros dibujos realistas de la vida prehistórica.  https://t.co/czsdRJ7flT https://t.co/nPoX0ado3Z	materia_ciencia	Nacida hace hoy 220 años Mary Anning jugaba vida acantilados ingleses recogiendo fósiles Descubrió primeros plesiosaurios convirtió importante fosilista inspiró primeros dibujos realistas vida prehistórica
Tue May 21 16:04:02 +0000 2019	Un descomunal vertedero en el fondo del Mediterráneo https://t.co/KZpPZuWUBz	materia_ciencia	descomunal vertedero fondo Mediterráneo
Tue May 21 11:23:04 +0000 2019	Los malos usos de la neurociencia. Una tribuna de @ManesF https://t.co/SBxBFQR7E9	materia_ciencia	malos usos neurociencia tribuna ManesF
Tue May 21 08:17:01 +0000 2019	Las bonobas ayudan a sus hijos a ligar https://t.co/8Ws5n0HPyt	materia_ciencia	bonobas ayudan hijos ligar
Tue May 21 08:00:41 +0000 2019	RT @GD_RNE: 🎙@CarlesMesa charla con @pflis, redactora jefa de la sección de Ciencia y Tecnología de @el_pais y directora de @materia_cienci…	materia_ciencia	GD_RNE 🎙 CarlesMesa charla pflis redactora jefa sección Ciencia Tecnología el_pais directora materia_cienci…
Mon May 20 21:20:00 +0000 2019	No es la edad, sino el tamaño de los árboles lo que limita su longevidad https://t.co/vVdQQsw1xZ	materia_ciencia	edad sino tamaño árboles limita longevidad
Mon May 20 18:56:00 +0000 2019	Quinta edición de 'Pint of Science' el 20, 21 y 22 de mayo. Este año se celebra en 73 ciudades españolas. Este evento concentra en diferentes bares, locales y 'pubs' a científicos que presentan sus investigaciones de forma sencilla https://t.co/nSkCls0kpz	materia_ciencia	Quinta edición 'Pint Science 20 21 22 mayo año celebra 73 ciudades españolas evento concentra diferentes bares locales 'pubs científicos presentan investigaciones forma sencilla
Mon May 20 17:15:00 +0000 2019	¿Por qué ningún animal se desplaza sobre ruedas? Stephen Jay Gould provocaba con estas preguntas, para luego explicar las ideas más complejas de la evolución. Así completó y superó las teorías de Darwin. Lo recordamos en el aniversario de su muerte. https://t.co/DHbqcUxgJv https://t.co/pvzjOWi5CA	materia_ciencia	¿Por ningún animal desplaza ruedas Stephen Jay Gould provocaba preguntas luego explicar ideas complejas evolución completó superó teorías Darwin recordamos aniversario muerte
Mon May 20 15:12:30 +0000 2019	Un algoritmo diseñado por Google y la Universidad del Noroeste en EE UU obtiene mejores resultados que los radiólogos analizando tomografías en busca de indicios de tumores https://t.co/rkWYIHwIQK	materia_ciencia	algoritmo diseñado Google Universidad Noroeste EE UU obtiene mejores resultados radiólogos analizando tomografías busca indicios tumores
Mon May 20 13:35:06 +0000 2019	La Ciencia se va de copas hoy, mañana y pasado ¿Te apuntas? https://t.co/nSkClshVh7	materia_ciencia	Ciencia va copas hoy mañana pasado ¿Te apuntas
Mon May 20 11:44:06 +0000 2019	¿Son diferentes los cerebros de mujer y hombre? https://t.co/nM0KlllQQ6	materia_ciencia	¿Son diferentes cerebros mujer hombre
Mon May 20 09:20:51 +0000 2019	"Hoy, 20 de mayo de 2019, ""se vivirá la mayor revolución en la medición desde la Revolución Francesa"" https://t.co/d86ArMcDGo"	materia_ciencia	Hoy 20 mayo 2019 vivirá mayor revolución medición Revolución Francesa ''
Mon May 20 09:00:02 +0000 2019	Los árboles cada vez crecen más rápido y mueren antes https://t.co/vVdQQseqGr	materia_ciencia	árboles cada vez crecen rápido mueren
Sun May 19 17:37:00 +0000 2019	La superstición siempre había asociado aparición del Halley a grandes catástrofes. Pero el 19 de mayo de 1910 sucedió por motivos científicos. La Tierra cruzó la estela del cometa y el mundo aguantó la respiración, por temor a un envenenamiento global. https://t.co/aT76miZInP https://t.co/pATGgztues	materia_ciencia	superstición siempre asociado aparición Halley grandes catástrofes 19 mayo 1910 sucedió motivos científicos Tierra cruzó estela cometa mundo aguantó respiración temor envenenamiento global
Sun May 19 17:31:13 +0000 2019	RT @javisalas: 1/ Llega el último episodio de #GoT y se desatará la histeria anti-spoilers. Pero, ojo con esto, los spoilers no son tan mal…	materia_ciencia	javisalas 1/ Llega último episodio GoT desatará histeria anti-spoilers ojo spoilers mal…
Sun May 19 17:22:30 +0000 2019	"RT @materia_ciencia: ""Nos ayuda a entender cómo los tiranosaurios se convirtieron en animales dominantes"" https://t.co/5pZ9XKMaOz"	materia_ciencia	materia_ciencia ayuda entender cómo tiranosaurios convirtieron animales dominantes ''
Sun May 19 16:14:08 +0000 2019	"RT @materia_ciencia: La carrera espacial de los millonarios galácticos

https://t.co/AoTiTFgQ18"	materia_ciencia	materia_ciencia carrera espacial millonarios galácticos
Sun May 19 15:33:17 +0000 2019	RT @materia_ciencia: El mejor instituto científico gubernamental de Latinoamérica cierra sus puertas al 80% de los doctores. El Gobierno de…	materia_ciencia	materia_ciencia mejor instituto científico gubernamental Latinoamérica cierra puertas 80 doctores Gobierno de…
Sun May 19 15:13:32 +0000 2019	RT @materia_ciencia: Descubierto en Nuevo México un pariente del ‘Tyrannosaurus rex’ https://t.co/5pZ9XL3Md9	materia_ciencia	materia_ciencia Descubierto Nuevo México pariente ‘ Tyrannosaurus rex ’
Sun May 19 14:46:32 +0000 2019	RT @materia_ciencia: La mitad del agua de los océanos de la Tierra llegó en este tipo de objetos hace miles de millones de años https://t.c…	materia_ciencia	materia_ciencia mitad agua océanos Tierra llegó tipo objetos hace miles millones años //t.c…
Sun May 19 14:17:07 +0000 2019	RT @pabloguimon: La carrera espacial de los millonarios galácticos https://t.co/pJgknJJqnf vía @materia_ciencia	materia_ciencia	pabloguimon carrera espacial millonarios galácticos materia_ciencia
Sun May 19 14:02:45 +0000 2019	"¿Cómo es la gente que cuenta spoilers? La gran mayoría lo hace sin maldad, pero un 18% reconoce que disfruta viendo sufrir a los demás y a un 5% le mueve la venganza
https://t.co/BLXOH5fA75"	materia_ciencia	¿Cómo gente cuenta spoilers gran mayoría hace maldad 18 reconoce disfruta viendo sufrir demás 5 mueve venganza
Sun May 19 12:23:48 +0000 2019	RT @materia_ciencia: Hace 4.200 años, una nube de gases y cenizas de 32 kilómetros de altura se esparció por una superficie de 500.000 km2,…	materia_ciencia	materia_ciencia Hace 4.200 años nube gases cenizas 32 kilómetros altura esparció superficie 500.000 km2 …
Sun May 19 12:18:53 +0000 2019	RT @materia_ciencia: De todo el mundo es sabido que Picasso nació en Málaga, pero poca gente sabe que Picasso nació como pintor en Horta d'…	materia_ciencia	materia_ciencia mundo sabido Picasso nació Málaga poca gente sabe Picasso nació pintor Horta d'…
Sun May 19 11:50:48 +0000 2019	RT @materia_ciencia: Una de las cosas que se dice sobre las agujetas es que se producen cuando el músculo no está entrenado. Pero los depor…	materia_ciencia	materia_ciencia cosas dice agujetas producen músculo entrenado depor…
Sun May 19 11:38:20 +0000 2019	RT @materia_ciencia: El Cerro Blanco arrojó hace 4.200 años una nube de gas y cenizas que llegó hasta 32 kilómetros de altura https://t.co/…	materia_ciencia	materia_ciencia Cerro Blanco arrojó hace 4.200 años nube gas cenizas llegó 32 kilómetros altura
Sun May 19 11:19:32 +0000 2019	RT @materia_ciencia: El agua de la Tierra llegó en un asteroide https://t.co/kPqWaR7w6A	materia_ciencia	materia_ciencia agua Tierra llegó asteroide
Sun May 19 10:20:42 +0000 2019	RT @materia_ciencia: Así nació Picasso como pintor. Lo cuenta @Monteroglez https://t.co/1dRLSdk2qh	materia_ciencia	materia_ciencia nació Picasso pintor cuenta Monteroglez
Sun May 19 09:51:40 +0000 2019	RT @materia_ciencia: ¿Por qué tenemos agujetas? En 'Nosotras respondemos', de @twitamit_es  https://t.co/rxFBNm2Oee	materia_ciencia	materia_ciencia ¿Por agujetas 'Nosotras respondemos twitamit_es
Sun May 19 09:31:17 +0000 2019	RT @materia_ciencia: Hubo matemáticos en el bando nazi que escribieron en torno a las cualidades de la 'matemática aria', de la que predica…	materia_ciencia	materia_ciencia matemáticos bando nazi escribieron torno cualidades 'matemática aria predica…
Sun May 19 09:01:09 +0000 2019	"La carrera espacial de los millonarios galácticos

https://t.co/AoTiTFgQ18"	materia_ciencia	carrera espacial millonarios galácticos
Sun May 19 07:43:04 +0000 2019	"No huyas de los ‘spoilers’, algunos son buenos para ti
https://t.co/BLXOH5fA75"	materia_ciencia	huyas ‘ spoilers ’ buenos
Sat May 18 20:00:33 +0000 2019	RT @materia_ciencia: Los científicos de la misión china Chang’e 4, la primera que ha aterrizado con éxito en la cara oculta de la Luna, cre…	materia_ciencia	materia_ciencia científicos misión china Chang ’ 4 primera aterrizado éxito cara oculta Luna cre…
Sat May 18 19:42:27 +0000 2019	"RT @materia_ciencia: Una ayuda llegada del espacio. La ciencia de la semana, por @padreoms 
https://t.co/z4iCKQbi5z"	materia_ciencia	materia_ciencia ayuda llegada espacio ciencia semana padreoms
Sat May 18 19:00:00 +0000 2019	La ciencia que no sigue el relato de la Biblia fue ilegal en el estado de Tennessee, hasta hace hoy 52 años. Entonces quedó abolida la ley que prohibía enseñar la teoría de la evolución y que condenó a un joven profesor de biología, tras un famoso juicio. https://t.co/ca2WA6ENAB https://t.co/Swngm0JSum	materia_ciencia	ciencia sigue relato Biblia ilegal Tennessee hace hoy 52 años Entonces quedó abolida ley prohibía enseñar teoría evolución condenó joven profesor biología famoso juicio
Sat May 18 18:38:59 +0000 2019	"RT @materia_ciencia: Se cumplen 50 años del ‘Apolo 10’: el vuelo que terminó con la disculpa de un astronauta por sus palabrotas
https://t.…"	materia_ciencia	materia_ciencia cumplen 50 años ‘ Apolo 10 ’ vuelo terminó disculpa astronauta palabrotas //t.…
Sat May 18 17:24:22 +0000 2019	"RT @materia_ciencia: ""Existen evidencias de que estos residuos están permitiendo que las especies viajen más lejos y habiten nuevos lugares…"	materia_ciencia	materia_ciencia Existen evidencias residuos permitiendo especies viajen lejos habiten nuevos lugares…
Sat May 18 17:20:00 +0000 2019	Bertrand Russell, nacido un día como hoy, comenzó buscando la base lógica de toda matemática y encontró los principios filosóficos para un mundo más feliz. Con ellos luchó por la paz y los derechos de las mujeres. Y ganó el Nobel... de Literatura. https://t.co/8HMuuBG3hZ https://t.co/P52cyPNFY7	materia_ciencia	Bertrand Russell nacido día hoy comenzó buscando base lógica toda matemática encontró principios filosóficos mundo feliz luchó paz derechos mujeres ganó Nobel ... Literatura
Sat May 18 17:06:52 +0000 2019	RT @materia_ciencia: La misión Chang’e-4 aporta sus primeros resultados científicos de calado https://t.co/aNgsiVZ690	materia_ciencia	materia_ciencia misión Chang ’ e-4 aporta primeros resultados científicos calado
Sat May 18 14:11:31 +0000 2019	RT @materia_ciencia: Más especies invasoras por culpa del plástico en el mar https://t.co/wD1SXmhjlw	materia_ciencia	materia_ciencia especies invasoras culpa plástico mar
Sat May 18 13:31:46 +0000 2019	RT @materia_ciencia: Los matemáticos borran el nombre de un filonazi en uno de sus premios https://t.co/DHqc73fv4w	materia_ciencia	materia_ciencia matemáticos borran nombre filonazi premios
Sat May 18 12:50:15 +0000 2019	RT @materia_ciencia: Barack Obama, Mark Zuckerberg y Steve Jobs vestían prácticamente igual a diario para ahorrarse una decisión y así mejo…	materia_ciencia	materia_ciencia Barack Obama Mark Zuckerberg Steve Jobs vestían prácticamente igual diario ahorrarse decisión mejo…
Sat May 18 11:57:58 +0000 2019	RT @materia_ciencia: El 60% de las selvas que quedan están a menos de 10 kilómetros de un asentamiento humano https://t.co/d0Zl8eWSTM	materia_ciencia	materia_ciencia 60 selvas quedan menos 10 kilómetros asentamiento humano
Sat May 18 10:36:28 +0000 2019	RT @materia_ciencia: La caza amenaza con dejar las selvas en silencio: la mitad de las selvas y sabanas tropicales ya han perdido buena par…	materia_ciencia	materia_ciencia caza amenaza dejar selvas silencio mitad selvas sabanas tropicales perdido buena par…
Sat May 18 10:19:19 +0000 2019	RT @materia_ciencia: El empresario y submarinista estadounidense Victor Vescovo ha superado el récord mundial del cineasta James Cameron al…	materia_ciencia	materia_ciencia empresario submarinista estadounidense Victor Vescovo superado récord mundial cineasta James Cameron al…
Sat May 18 09:57:02 +0000 2019	RT @materia_ciencia: En las playas estudiadas podría haber 36.000 toneladas de partículas que una vez fueron Hiroshima https://t.co/bRVh5Yv…	materia_ciencia	materia_ciencia playas estudiadas podría haber 36.000 toneladas partículas vez Hiroshima
Sat May 18 09:41:30 +0000 2019	RT @elpais_america: Barack Obama, Mark Zuckerberg y Steve Jobs vestían prácticamente igual a diario, para ahorrarse una decisión y así mejo…	materia_ciencia	elpais_america Barack Obama Mark Zuckerberg Steve Jobs vestían prácticamente igual diario ahorrarse decisión mejo…
Sat May 18 09:14:26 +0000 2019	RT @materia_ciencia: El 6 de agosto de 1945, una bomba atómica arrasó Hiroshima, volatilizando todo en un radio de  3,6 kilómetros. ¿Dónde…	materia_ciencia	materia_ciencia 6 agosto 1945 bomba atómica arrasó Hiroshima volatilizando radio 3,6 kilómetros ¿Dónde…
Sat May 18 09:04:48 +0000 2019	RT @materia_ciencia: El truco que recomiendan Zuckerberg y Obama para rendir mejor no tiene base https://t.co/Xwoq6SzQBH	materia_ciencia	materia_ciencia truco recomiendan Zuckerberg Obama rendir mejor base
Sat May 18 08:14:49 +0000 2019	"Se cumplen 50 años del ‘Apolo 10’: el vuelo que terminó con la disculpa de un astronauta por sus palabrotas
https://t.co/sPZHOZPwBS"	materia_ciencia	cumplen 50 años ‘ Apolo 10 ’ vuelo terminó disculpa astronauta palabrotas
Sat May 18 07:55:11 +0000 2019	"Una ayuda llegada del espacio. La ciencia de la semana, por @padreoms 
https://t.co/z4iCKQbi5z"	materia_ciencia	ayuda llegada espacio ciencia semana padreoms
Sat May 18 06:05:00 +0000 2019	La crisis del sistema científico argentino ha sido denunciado ya a través de tres cartas públicas por 240 directores de institutos de investigación, 1.167 científicos de todo el mundo y 11 premios Nobel https://t.co/UUoZajqQBC	materia_ciencia	crisis sistema científico argentino sido denunciado través tres cartas públicas 240 directores institutos investigación 1.167 científicos mundo 11 premios Nobel
Fri May 17 18:57:00 +0000 2019	"""Nos ayuda a entender cómo los tiranosaurios se convirtieron en animales dominantes"" https://t.co/5pZ9XKMaOz"	materia_ciencia	ayuda entender cómo tiranosaurios convirtieron animales dominantes ''
Fri May 17 18:42:00 +0000 2019	Leopold Kronecker, al grito de “Dios creó los números naturales y los demás son obra del hombre”, arremetió contra Georg Cantor y llegó al extremo acusarlo de corromper a la juventud con sus teorías sobre el infinito https://t.co/FGfhCdXWm0	materia_ciencia	Leopold Kronecker grito “ Dios creó números naturales demás obra hombre ” arremetió Georg Cantor llegó extremo acusarlo corromper juventud teorías infinito
Fri May 17 17:43:36 +0000 2019	El mejor instituto científico gubernamental de Latinoamérica cierra sus puertas al 80% de los doctores. El Gobierno de Argentina minimiza la crisis https://t.co/UUoZajqQBC	materia_ciencia	mejor instituto científico gubernamental Latinoamérica cierra puertas 80 doctores Gobierno Argentina minimiza crisis
Fri May 17 17:24:00 +0000 2019	Hace dos siglos la viruela arrasaba Europa. Se decía que las lecheras eran inmunes a la enfermedad, pero Edward Jenner (nacido hace hoy 270 años) resolvió el misterio y descubrió la primera vacuna. Lo contamos en este vídeo con @Scienseed y @bbvaOpenMind https://t.co/XZEvHGE9Th https://t.co/NEQAkeEKzT	materia_ciencia	Hace dos siglos viruela arrasaba Europa decía lecheras inmunes enfermedad Edward Jenner nacido hace hoy 270 años resolvió misterio descubrió primera vacuna contamos vídeo Scienseed bbvaOpenMind
Fri May 17 11:34:49 +0000 2019	RT @_ICMAT: En el siglo XIX, Leopold Kronecker, acusó a Cantor de corromper a la juventud con sus teorías sobre números transinfinitos al g…	materia_ciencia	_ICMAT siglo XIX Leopold Kronecker acusó Cantor corromper juventud teorías números transinfinitos g…
Fri May 17 10:20:34 +0000 2019	Matemáticas perversas. En 'El juego de la ciencia' de hoy  https://t.co/FGfhCdXWm0	materia_ciencia	Matemáticas perversas 'El juego ciencia hoy
Fri May 17 09:26:08 +0000 2019	Descubierto en Nuevo México un pariente del ‘Tyrannosaurus rex’ https://t.co/5pZ9XL3Md9	materia_ciencia	Descubierto Nuevo México pariente ‘ Tyrannosaurus rex ’
Fri May 17 05:22:00 +0000 2019	La mitad del agua de los océanos de la Tierra llegó en este tipo de objetos hace miles de millones de años https://t.co/kPqWaR7w6A	materia_ciencia	mitad agua océanos Tierra llegó tipo objetos hace miles millones años
Fri May 17 04:22:00 +0000 2019	Hace 4.200 años, una nube de gases y cenizas de 32 kilómetros de altura se esparció por una superficie de 500.000 km2, casi equivalente a todo el territorio español https://t.co/g1U0DYl5QB	materia_ciencia	Hace 4.200 años nube gases cenizas 32 kilómetros altura esparció superficie 500.000 km2 casi equivalente territorio español
Thu May 16 22:45:00 +0000 2019	La carrera de los rascacielos se estancó durante 50 años, hasta que apareció Fazlur Rahman Khan. Llegó a Chicago desde Bangladesh y cambió las reglas de juego de la construcción de los edificios más altos, que no han parado de crecer desde entonces.--&gt; https://t.co/F90nNofa8I https://t.co/yixo08vp8w	materia_ciencia	carrera rascacielos estancó 50 años apareció Fazlur Rahman Khan Llegó Chicago Bangladesh cambió reglas juego construcción edificios altos parado crecer entonces. -- gt
Thu May 16 19:17:00 +0000 2019	De todo el mundo es sabido que Picasso nació en Málaga, pero poca gente sabe que Picasso nació como pintor en Horta d'Ebre, tras presenciar una autopsia https://t.co/1dRLSdk2qh	materia_ciencia	mundo sabido Picasso nació Málaga poca gente sabe Picasso nació pintor Horta d'Ebre presenciar autopsia
Thu May 16 18:23:00 +0000 2019	Una de las cosas que se dice sobre las agujetas es que se producen cuando el músculo no está entrenado. Pero los deportistas de élite también las sufren. ¿Qué es, entonces, lo que las causa? https://t.co/rxFBNmkp5M	materia_ciencia	cosas dice agujetas producen músculo entrenado deportistas élite sufren ¿Qué entonces causa
Thu May 16 18:01:27 +0000 2019	El Cerro Blanco arrojó hace 4.200 años una nube de gas y cenizas que llegó hasta 32 kilómetros de altura https://t.co/g1U0DYl5QB	materia_ciencia	Cerro Blanco arrojó hace 4.200 años nube gas cenizas llegó 32 kilómetros altura
Thu May 16 18:00:01 +0000 2019	En los años 1940, una mujer se dedicó a barrer metro a metro las líneas de Nazca. Maria Reiche logró conservar esos geoglifos y darles fama mundial; y nos dejó la mejor explicación (hasta ahora) de para qué fueron creadas.  https://t.co/PwdmKHLen6 https://t.co/qD4ZUurlTe	materia_ciencia	años 1940 mujer dedicó barrer metro metro líneas Nazca Maria Reiche logró conservar geoglifos darles fama mundial dejó mejor explicación ahora creadas
Thu May 16 17:32:00 +0000 2019	Jean Baptiste Fourier siempre quiso cambiar el mundo; y lo logró de una manera inesperada. Inventó unas nuevas matemáticas para explicar cómo se calienta un sólido…  Y su método es el secreto para guardar datos en los móviles o ecualizar la música. https://t.co/g6OvuRbYAk https://t.co/N4HzeAlMlr	materia_ciencia	Jean Baptiste Fourier siempre quiso cambiar mundo logró manera inesperada Inventó unas nuevas matemáticas explicar cómo calienta sólido… método secreto guardar datos móviles ecualizar música
Thu May 16 16:15:00 +0000 2019	La primera mujer que llegó a ser catedrática de matemáticas nació en Milán un día como hoy en 1718. Maria Gaetana Agnesi hablaba siete idiomas con 11 años y tuvo una brillante carrera científica, pero cambió riqueza y éxito por una pobreza voluntaria. https://t.co/jd4zMZkcMg https://t.co/LlTX3pBWwF	materia_ciencia	primera mujer llegó ser catedrática matemáticas nació Milán día hoy 1718 Maria Gaetana Agnesi hablaba siete idiomas 11 años brillante carrera científica cambió riqueza éxito pobreza voluntaria
Thu May 16 16:01:18 +0000 2019	El agua de la Tierra llegó en un asteroide https://t.co/kPqWaR7w6A	materia_ciencia	agua Tierra llegó asteroide
Thu May 16 10:56:49 +0000 2019	Así nació Picasso como pintor. Lo cuenta @Monteroglez https://t.co/1dRLSdk2qh	materia_ciencia	nació Picasso pintor cuenta Monteroglez
Thu May 16 08:01:50 +0000 2019	¿Por qué tenemos agujetas? En 'Nosotras respondemos', de @twitamit_es  https://t.co/rxFBNm2Oee	materia_ciencia	¿Por agujetas 'Nosotras respondemos twitamit_es
Thu May 16 05:28:00 +0000 2019	"Los científicos de la misión china Chang’e 4, la primera que ha aterrizado con éxito en la cara oculta de la Luna, creen haber encontrado restos del manto lunar, la capa interna que se oculta bajo la corteza
https://t.co/aNgsiWgH0y"	materia_ciencia	científicos misión china Chang ’ 4 primera aterrizado éxito cara oculta Luna creen haber encontrado restos manto lunar capa interna oculta bajo corteza
Wed May 15 19:15:00 +0000 2019	Cuando Marie Curie rechazó casarse con Pierre, este recurrió a una última arma de seducción: la ciencia. En el 160 aniversario del nacimiento de Pierre, los recordamos como el primer caso de amor + ciencia = Nobel. https://t.co/urhgW98b74 https://t.co/hpya91uzsK	materia_ciencia	Marie Curie rechazó casarse Pierre recurrió última arma seducción ciencia 160 aniversario nacimiento Pierre recordamos primer caso amor ciencia Nobel
Wed May 15 18:49:00 +0000 2019	Hubo matemáticos en el bando nazi que escribieron en torno a las cualidades de la 'matemática aria', de la que predicaban un estilo intuitivo y geométrico, en contraposición a la 'matemática judía', más lógica y analítica https://t.co/DHqc73x5W4	materia_ciencia	matemáticos bando nazi escribieron torno cualidades 'matemática aria predicaban estilo intuitivo geométrico contraposición 'matemática judía lógica analítica
Wed May 15 18:16:00 +0000 2019	Williamina Fleming cambió la forma de catalogar las estrellas en el siglo XIX. Trabajando de criada encontró su gran oportunidad y revolucionó la astrofísica al descubrir decenas de nebulosas y cientos de estrellas. https://t.co/UgTWudOdT1 https://t.co/26nXmPouXf	materia_ciencia	Williamina Fleming cambió forma catalogar estrellas siglo XIX Trabajando criada encontró gran oportunidad revolucionó astrofísica descubrir decenas nebulosas cientos estrellas
Wed May 15 17:26:00 +0000 2019	"""Existen evidencias de que estos residuos están permitiendo que las especies viajen más lejos y habiten nuevos lugares al proporcionar una balsa de larga duración” https://t.co/wD1SXlZHWW"	materia_ciencia	Existen evidencias residuos permitiendo especies viajen lejos habiten nuevos lugares proporcionar balsa larga duración ”
Wed May 15 17:08:00 +0000 2019	La misión Chang’e-4 aporta sus primeros resultados científicos de calado https://t.co/aNgsiVZ690	materia_ciencia	misión Chang ’ e-4 aporta primeros resultados científicos calado
